TRADE DATE,NASDAQOMX/NQFI/INDEX VALUE,NASDAQOMX/NQFI/TOTAL MARKET VALUE,NASDAQOMX/NQES/INDEX VALUE,NASDAQOMX/NQES/TOTAL MARKET VALUE,NASDAQOMX/NQFR/INDEX VALUE,NASDAQOMX/NQFR/TOTAL MARKET VALUE,NASDAQOMX/NQRU/INDEX VALUE,NASDAQOMX/NQRU/TOTAL MARKET VALUE,NASDAQOMX/NQTR/INDEX VALUE,NASDAQOMX/NQTR/TOTAL MARKET VALUE,NASDAQOMX/NQKR/INDEX VALUE,NASDAQOMX/NQKR/TOTAL MARKET VALUE,NASDAQOMX/NQMA/INDEX VALUE,NASDAQOMX/NQMA/TOTAL MARKET VALUE,NASDAQOMX/NQPL/INDEX VALUE,NASDAQOMX/NQPL/TOTAL MARKET VALUE,NASDAQOMX/NQIT/INDEX VALUE,NASDAQOMX/NQIT/TOTAL MARKET VALUE,NASDAQOMX/NQCL/INDEX VALUE,NASDAQOMX/NQCL/TOTAL MARKET VALUE,NASDAQOMX/NQTH/INDEX VALUE,NASDAQOMX/NQTH/TOTAL MARKET VALUE,NASDAQOMX/NQGR/INDEX VALUE,NASDAQOMX/NQGR/TOTAL MARKET VALUE,NASDAQOMX/NQID/INDEX VALUE,NASDAQOMX/NQID/TOTAL MARKET VALUE,NASDAQOMX/NQCN/INDEX VALUE,NASDAQOMX/NQCN/TOTAL MARKET VALUE,NASDAQOMX/NQSE/INDEX VALUE,NASDAQOMX/NQSE/TOTAL MARKET VALUE,NASDAQOMX/NQMX/INDEX VALUE,NASDAQOMX/NQMX/TOTAL MARKET VALUE,NASDAQOMX/NQPH/INDEX VALUE,NASDAQOMX/NQPH/TOTAL MARKET VALUE,NASDAQOMX/NQPE/INDEX VALUE,NASDAQOMX/NQPE/TOTAL MARKET VALUE,NASDAQOMX/NQJP/INDEX VALUE,NASDAQOMX/NQJP/TOTAL MARKET VALUE,NASDAQOMX/NQCH/INDEX VALUE,NASDAQOMX/NQCH/TOTAL MARKET VALUE,NASDAQOMX/NQCA/INDEX VALUE,NASDAQOMX/NQCA/TOTAL MARKET VALUE,NASDAQOMX/NQNO/INDEX VALUE,NASDAQOMX/NQNO/TOTAL MARKET VALUE,NASDAQOMX/NQAU/INDEX VALUE,NASDAQOMX/NQAU/TOTAL MARKET VALUE,NASDAQOMX/NQIN/INDEX VALUE,NASDAQOMX/NQIN/TOTAL MARKET VALUE,NASDAQOMX/NQDK/INDEX VALUE,NASDAQOMX/NQDK/TOTAL MARKET VALUE,NASDAQOMX/NQBR/INDEX VALUE,NASDAQOMX/NQBR/TOTAL MARKET VALUE,NASDAQOMX/NQEG/INDEX VALUE,NASDAQOMX/NQEG/TOTAL MARKET VALUE,NASDAQOMX/NQDE/INDEX VALUE,NASDAQOMX/NQDE/TOTAL MARKET VALUE,NASDAQOMX/NQIE/INDEX VALUE,NASDAQOMX/NQIE/TOTAL MARKET VALUE,NASDAQOMX/NQPT/INDEX VALUE,NASDAQOMX/NQPT/TOTAL MARKET VALUE,NASDAQOMX/NQGB/INDEX VALUE,NASDAQOMX/NQGB/TOTAL MARKET VALUE,NASDAQOMX/NQHU/INDEX VALUE,NASDAQOMX/NQHU/TOTAL MARKET VALUE,NASDAQOMX/NQIL/INDEX VALUE,NASDAQOMX/NQIL/TOTAL MARKET VALUE,NASDAQOMX/NQNL/INDEX VALUE,NASDAQOMX/NQNL/TOTAL MARKET VALUE,NASDAQOMX/NQSG/INDEX VALUE,NASDAQOMX/NQSG/TOTAL MARKET VALUE,NASDAQOMX/NQMY/INDEX VALUE,NASDAQOMX/NQMY/TOTAL MARKET VALUE,NASDAQOMX/NQTW/INDEX VALUE,NASDAQOMX/NQTW/TOTAL MARKET VALUE,NASDAQOMX/NQAT/INDEX VALUE,NASDAQOMX/NQAT/TOTAL MARKET VALUE,NASDAQOMX/NQCO/INDEX VALUE,NASDAQOMX/NQCO/TOTAL MARKET VALUE,NASDAQOMX/NQBE/INDEX VALUE,NASDAQOMX/NQBE/TOTAL MARKET VALUE,NASDAQOMX/NQUSB/TOTAL MARKET VALUE,NASDAQOMX/NQUSB/INDEX VALUE
9/17/2010,1264.83,1.33074E+11,1349.47,3.73733E+11,994.84,1.0198E+12,1047.35,2.52368E+11,1067.42,76450983607,878.88,5.19635E+11,1242.58,18124575226,1091.31,60244332532,1334.83,3.07639E+11,1152.14,87127991534,705.16,1.12726E+11,2108.65,37607035113,894.12,98280600146,1094.98,8.63946E+11,933.21,3.88986E+11,796.95,1.63369E+11,638.22,32881636016,900.88,22335404254,1037.82,2.25681E+12,873.08,8.69527E+11,963.07,1.38468E+12,883.19,1.11513E+11,945.47,1.00712E+12,1229.55,5.51401E+11,845.28,1.2647E+11,1317.7,5.58176E+11,1521.94,28143165631,894.51,8.51427E+11,844.91,45647987203,1635.74,32280352450,894.42,2.26473E+12,1281.19,13627928623,1169.11,1.05937E+11,1057.28,3.06833E+11,940.62,2.7772E+11,892.52,1.86065E+11,1000.72,4.74009E+11,1032.5,42627085975,983.4,29173087089,902.75,1.22884E+11,,
9/20/2010,1289.72,1.35692E+11,1373.93,3.80507E+11,1015.45,1.04092E+12,1051.3,2.53321E+11,1080.3,77373215960,881.37,5.21106E+11,1244.04,18145844134,1103.5,60916991693,1352.57,3.11727E+11,1152.14,87127991534,703.7,1.12493E+11,2070.34,36923852199,890.61,97894771811,1092.87,8.62279E+11,951.04,3.96418E+11,806.53,1.65333E+11,652.42,33613101730,913.11,22638546009,1039.1,2.25957E+12,888.31,8.84702E+11,972.28,1.39792E+12,895.89,1.13117E+11,955.57,1.01788E+12,1250.58,5.60829E+11,852.76,1.27589E+11,1335.88,5.65876E+11,1534.45,28374670593,908.79,8.65019E+11,855.57,46223528344,1636.57,32296717173,905.79,2.29354E+12,1286.99,13689636603,1199.44,1.08685E+11,1075.94,3.1225E+11,942.41,2.78249E+11,892.83,1.86129E+11,1004.46,4.75783E+11,1044.97,43141709403,994.47,29501528320,917.19,1.2485E+11,,
9/21/2010,1280.03,1.34673E+11,1380.45,3.82313E+11,1018.99,1.04455E+12,1055.68,2.54374E+11,1080.98,77421879526,881.37,5.21106E+11,1251.05,18248096701,1121.05,61886111152,1357.63,3.12892E+11,1151.27,87061971654,716.31,1.1451E+11,2101.68,37482739539,888.91,97707639694,1095,8.63956E+11,957.62,3.99159E+11,807.19,1.65467E+11,655.5,33772023826,923.55,22897444416,1041.61,2.26504E+12,884.4,8.80805E+11,965.94,1.38879E+12,906.95,1.14513E+11,951.92,1.014E+12,1251.19,5.61106E+11,859.22,1.28556E+11,1315.55,5.57266E+11,1547.43,28614613345,910.09,8.66257E+11,866.96,46839130760,1652.61,32613196484,900.48,2.28008E+12,1283.4,13651399312,1217.74,1.10343E+11,1079.61,3.13316E+11,947.9,2.7987E+11,897.09,1.87017E+11,1006,4.76511E+11,1054.16,43521241569,989.92,29366725519,919.66,1.25186E+11,,
9/22/2010,1290.84,1.3581E+11,1382.64,3.82918E+11,1027.45,1.05323E+12,1053.66,2.53888E+11,1091.76,78194183662,881.37,5.21106E+11,1282.87,18712320953,1143.13,63104897016,1363.64,3.1428E+11,1149.07,86895854326,726.78,1.16184E+11,2151.38,38369166323,883.18,97077550809,1097.95,8.66289E+11,968.28,4.03604E+11,809.63,1.65968E+11,652.65,33624874122,929.03,23033394543,1047.79,2.27849E+12,891.91,8.88287E+11,965.99,1.38887E+12,915.95,1.15649E+11,962.78,1.02556E+12,1249.82,5.60491E+11,877.29,1.31258E+11,1332.52,5.64456E+11,1550.09,28663788472,919,8.74735E+11,871.35,47076296988,1677.82,33110616034,902.91,2.28624E+12,1312.68,13962895398,1221.82,1.10714E+11,1089.86,3.16289E+11,952.62,2.81262E+11,899.35,1.87489E+11,1006,4.7651E+11,1065.93,44007304566,992.14,29432530174,927.28,1.26224E+11,,
9/23/2010,1273.5,1.33987E+11,1367.17,3.78634E+11,1015.17,1.04064E+12,1048.33,2.52604E+11,1084.83,77697391849,881.37,5.21106E+11,1267.87,18493513814,1126.35,62178330884,1349.51,3.11022E+11,1145.47,86623405999,728.25,1.16418E+11,2124.7,37893304180,879.05,96623978843,1097.81,8.66178E+11,950.98,3.96391E+11,809.02,1.65843E+11,650.48,33513375815,926.88,22979938943,1050.09,2.28349E+12,886.46,8.82853E+11,956.02,1.37453E+12,909.75,1.14867E+11,959.93,1.02252E+12,1243.35,5.57587E+11,868.66,1.29968E+11,1339.79,5.67535E+11,1560.44,28855175672,909.76,8.65942E+11,856.93,46297120832,1664.19,32841754788,905.09,2.29175E+12,1297.57,13802201359,1219.21,1.10477E+11,1075.9,3.12238E+11,950.45,2.80624E+11,890.06,1.85552E+11,1009.98,4.78394E+11,1055.03,43557264862,980.05,29073909693,923.34,1.25687E+11,,
9/24/2010,1306.16,1.37423E+11,1411.43,3.90892E+11,1045.14,1.07136E+12,1057.62,2.54843E+11,1093.28,78303111614,891.44,5.27062E+11,1276.91,18625399258,1160.89,64084901070,1385.41,3.19296E+11,1157.79,87555609828,730.15,1.16721E+11,2165.28,38616992835,896.88,98583598645,1100.89,8.68607E+11,981.69,4.0919E+11,819.75,1.68042E+11,653.52,33670121800,924.06,22909967921,1041.37,2.26452E+12,895.68,8.92044E+11,971.94,1.39742E+12,923.25,1.16571E+11,960.99,1.02365E+12,1264.99,5.67292E+11,885.01,1.32414E+11,1338.11,5.66822E+11,1560.44,28855175672,935.98,8.90905E+11,869.05,46952007777,1695,33449798439,919.47,2.32818E+12,1333.32,14182486197,1229.1,1.11373E+11,1105.01,3.20686E+11,956.98,2.82552E+11,887.66,1.85052E+11,1006.98,4.76974E+11,1083.54,44734060440,978.65,29032307042,944.57,1.28577E+11,,
9/27/2010,1296.46,1.36401E+11,1395.55,3.86494E+11,1041.25,1.06738E+12,1057.03,2.54701E+11,1100.18,78797214159,902.12,5.33377E+11,1284.58,18737253396,1156.64,63850511807,1384.54,3.19094E+11,1169.43,88435228263,742.8,1.18744E+11,2143.35,38225956312,913.56,1.00418E+11,1107.83,8.7408E+11,971.51,4.04947E+11,817.32,1.67545E+11,667.38,34384031411,922.6,22873977215,1054.89,2.29392E+12,891.99,8.88367E+11,971.01,1.39609E+12,922.98,1.16537E+11,979.17,1.04302E+12,1275.45,5.71982E+11,880.21,1.31695E+11,1352.81,5.7305E+11,1555.47,28763353763,932.94,8.88009E+11,865.88,46780565296,1699.23,33533127124,917.35,2.3228E+12,1343.12,14286700034,1210.9,1.09723E+11,1102.43,3.19936E+11,963.1,2.84357E+11,896.98,1.86996E+11,1012.15,4.79422E+11,1080.26,44598597694,990.39,29380415516,942.23,1.28258E+11,,
9/28/2010,1315.59,1.38415E+11,1400.14,3.87767E+11,1046.36,1.07261E+12,1054.82,2.54168E+11,1121.47,80322072636,900.84,5.32617E+11,1308.94,19092495512,1145.05,63210726838,1389.98,3.20349E+11,1176.78,88991373974,742.04,1.18622E+11,2127.86,37949731566,910.44,1.00075E+11,1098.94,8.6707E+11,983.01,4.09744E+11,822.85,1.68679E+11,663.6,34189336912,935.27,23187915167,1050.24,2.28381E+12,897.54,8.93891E+11,972.55,1.3983E+12,925.76,1.16889E+11,981.59,1.0456E+12,1270.8,5.69898E+11,884.12,1.3228E+11,1363.19,5.77446E+11,1556.18,28776483286,937.94,8.92771E+11,861.14,46524834362,1709.89,33743633817,916.01,2.31941E+12,1352.17,14382945364,1207.03,1.09373E+11,1113.2,3.23064E+11,957.62,2.8274E+11,892.04,1.85964E+11,1011.46,4.79097E+11,1086.86,44871027254,1012.05,30023218362,950.16,1.29338E+11,,
9/29/2010,1321.58,1.39045E+11,1391.48,3.85368E+11,1044.72,1.07093E+12,1060.79,2.55607E+11,1129.15,80872010746,910.26,5.38189E+11,1320.63,19263069156,1155.78,63803097406,1385.2,3.19247E+11,1170.84,88542285278,752.19,1.20245E+11,2129.62,37981161999,916.39,1.00729E+11,1115.81,8.80378E+11,988.5,4.12032E+11,821.32,1.68365E+11,662.67,34141156400,944.99,23428950450,1059.13,2.30314E+12,896.24,8.92593E+11,980.86,1.41025E+12,932.74,1.17769E+11,980.23,1.04414E+12,1270.03,5.69552E+11,886.31,1.32608E+11,1374.04,5.8204E+11,1556.24,28777514578,937.79,8.92624E+11,866.18,46796911260,1717.12,33886224444,914.9,2.31661E+12,1352.7,14388550316,1219.63,1.10514E+11,1111.26,3.22501E+11,964.77,2.84852E+11,897.27,1.87055E+11,1023.54,4.84818E+11,1093.05,45126576655,1020.44,30272054700,955.19,1.30022E+11,,
9/30/2010,1338.27,1.408E+11,1401.87,3.88245E+11,1042.94,1.06911E+12,1070.55,2.57958E+11,1139.23,81594077726,914.57,5.4074E+11,1325.07,19327768741,1170.65,64623904419,1398.46,3.22304E+11,1178.73,89138806733,759.25,1.21374E+11,2144.67,38249572810,917.54,1.00854E+11,1113.4,8.78473E+11,991.92,4.13456E+11,820.55,1.68207E+11,661.32,34071963279,957.63,23742471280,1038.96,2.25929E+12,893.07,8.89438E+11,986.18,1.41791E+12,934.64,1.1801E+11,966.98,1.03003E+12,1272.37,5.70603E+11,893.32,1.33658E+11,1390.14,5.88863E+11,1542.32,28520031049,939.69,8.94432E+11,877.41,47403381993,1730.72,34154553919,909.13,2.30198E+12,1388.65,14770937045,1222.12,1.10741E+11,1109.39,3.21958E+11,961.77,2.83966E+11,900.68,1.87766E+11,1023.33,4.84718E+11,1100.48,45433599965,1024.56,30394121510,953.4,1.29779E+11,,
10/1/2010,1353.32,1.42509E+11,1401.22,3.94999E+11,1044.07,1.07168E+12,1084.36,2.64619E+11,1123.48,82050175042,925.9,5.62776E+11,1327.14,18423309634,1187.1,76529509700,1402.31,3.22482E+11,1186.38,90344961713,764.15,1.25511E+11,2151.52,39911752305,932.31,1.04805E+11,1114.08,8.84635E+11,988.68,4.11738E+11,831.97,1.7084E+11,663.01,35721271190,977.48,24231445678,1043.15,2.30805E+12,893.08,9.08834E+11,988.66,1.45706E+12,938.86,1.1819E+11,968.18,1.03883E+12,1309.61,6.03343E+11,889.48,1.27135E+11,1412.74,6.38085E+11,1542.32,28094552445,943.51,9.21887E+11,878.3,47768243277,1757.46,32084807481,918.9,2.3521E+12,1399.71,14888672139,1222.06,1.13725E+11,1113.29,3.22998E+11,974.16,2.92079E+11,903.37,1.90054E+11,1028.68,4.87968E+11,1118.88,47083952082,1024.11,32432905330,955.26,1.29237E+11,,
10/4/2010,1334.56,1.40534E+11,1386.99,3.90985E+11,1029.21,1.05643E+12,1090.11,2.66021E+11,1128.47,82414799253,934.85,5.68218E+11,1312.6,18221397685,1185.73,76441165885,1376.35,3.16511E+11,1169.43,89054929180,753.76,1.23805E+11,2173.06,40311262613,937.91,1.05435E+11,1127.21,8.95061E+11,969.08,4.03574E+11,834.59,1.71377E+11,678.44,36552281160,970.66,24062526013,1033.03,2.28567E+12,890.17,9.05869E+11,986.94,1.45454E+12,930.59,1.17149E+11,974.8,1.04594E+12,1312.31,6.04588E+11,876.43,1.2527E+11,1415.62,6.39388E+11,1584.96,28871349419,927.42,9.06166E+11,879.68,47843400287,1739.65,31759798623,915.06,2.34226E+12,1400.08,14892554762,1215.48,1.13112E+11,1097.08,3.18296E+11,979.79,2.93765E+11,902.72,1.89918E+11,1030.15,4.88665E+11,1105.65,46527086481,1018.03,32240336344,942.78,1.27548E+11,,
10/5/2010,1369.6,1.44223E+11,1439.18,4.05698E+11,1063.84,1.09197E+12,1111.56,2.71255E+11,1160.09,84724208875,928.7,5.64478E+11,1308.66,18166733253,1209.21,77954938498,1420.1,3.26573E+11,1172.15,89261453382,758.36,1.2456E+11,2221.75,41214502727,943.1,1.06019E+11,1127.67,8.95429E+11,999.34,4.16174E+11,845.29,1.73576E+11,675.23,36379259211,1005.38,24923173230,1049.55,2.32221E+12,905.85,9.2183E+11,1006.63,1.48354E+12,950.59,1.19666E+11,972.34,1.0433E+12,1311.26,6.04101E+11,893.68,1.27735E+11,1435.21,6.48235E+11,1590.65,28975018629,950.25,9.2847E+11,903.12,49118412020,1783.67,32563402814,932.13,2.38594E+12,1436.97,15284978150,1233.47,1.14786E+11,1125.63,3.26579E+11,984.22,2.95093E+11,904.45,1.9028E+11,1021.51,4.84567E+11,1131.54,47616308539,1023.64,32418224200,966.62,1.30773E+11,,
10/6/2010,1383.08,1.45643E+11,1449.37,4.08572E+11,1077.72,1.10622E+12,1118.75,2.73011E+11,1178.41,86061975307,951.87,5.78561E+11,1325.59,18401809697,1215.55,78363726360,1429.05,3.28631E+11,1172.95,89322744219,771.98,1.26797E+11,2305.73,42772273846,946.85,1.0644E+11,1140.22,9.0539E+11,996.89,4.15157E+11,849.35,1.74408E+11,684.94,36902485837,1009.04,25013868199,1067.14,2.36114E+12,913.52,9.29635E+11,1013.5,1.49368E+12,961.71,1.21067E+11,996.14,1.06884E+12,1326.17,6.10972E+11,909.74,1.3003E+11,1421.95,6.42244E+11,1590.65,28975018629,962.03,9.3998E+11,918.12,49934384236,1805.6,32963818583,938.27,2.40167E+12,1452.34,15448440328,1222.6,1.13774E+11,1135.47,3.29433E+11,992.22,2.97492E+11,909.76,1.91399E+11,1039.16,4.92938E+11,1153.77,48551931383,1032.4,32695665067,974.48,1.31836E+11,,
10/7/2010,1400.73,1.47502E+11,1460.1,4.11596E+11,1080.32,1.10889E+12,1116,2.72341E+11,1170.37,85475058943,952.17,5.78743E+11,1349.72,18736714589,1199.73,77343799479,1441.85,3.31574E+11,1158.38,88213066729,767.44,1.26053E+11,2321.52,43065273665,940.31,1.05705E+11,1138,9.03632E+11,999.54,4.1626E+11,844.54,1.73421E+11,694.2,37401584046,1004.02,24889527256,1076.03,2.3808E+12,913.91,9.30028E+11,1004.37,1.48021E+12,955.4,1.20272E+11,1005.03,1.07837E+12,1322.76,6.09402E+11,913.56,1.30577E+11,1413.82,6.38573E+11,1596.2,29076157194,966.61,9.4445E+11,916.51,49846725451,1826.63,33347701935,938.23,2.40158E+12,1452.41,15449148093,1220.73,1.13601E+11,1141.91,3.31301E+11,986.57,2.95798E+11,912.14,1.91898E+11,1044.55,4.95494E+11,1165.16,49031434266,1032.13,32686855077,972.97,1.31633E+11,,
10/8/2010,1404.37,1.47885E+11,1454.37,4.09981E+11,1076.6,1.10507E+12,1112.65,2.71523E+11,1183.63,86443410442,944.6,5.74145E+11,1351.25,18758009490,1188.45,76616423162,1445.1,3.32321E+11,1151.06,87655429319,756.49,1.24254E+11,2281.09,42315221424,927.71,1.04288E+11,1138.08,9.03692E+11,995.25,4.14474E+11,853.2,1.75199E+11,690.33,37192737803,1004.02,24889527256,1073.79,2.37584E+12,917.41,9.33595E+11,1009.73,1.48812E+12,959.63,1.20805E+11,1004.15,1.07742E+12,1311.46,6.04196E+11,908.25,1.29818E+11,1430.31,6.46022E+11,1596.2,29076157194,968.85,9.46639E+11,911.23,49559171086,1830.31,33414856921,936.5,2.39714E+12,1434.78,15261607011,1218.47,1.13391E+11,1138.31,3.30256E+11,983.76,2.94957E+11,906.26,1.90661E+11,1030.89,4.89017E+11,1167.77,49141032993,1038.75,32896529821,983.61,1.33072E+11,,
10/11/2010,1414.65,1.48968E+11,1448.1,4.08214E+11,1076.3,1.10477E+12,1121.3,2.73632E+11,1216.78,88864092814,943.68,5.73586E+11,1336.95,18559535168,1200.82,77413687058,1447.02,3.32764E+11,1156.31,88055476032,768.5,1.26227E+11,2317.98,42999532064,929.37,1.04475E+11,1149.92,9.13098E+11,1004.32,4.18249E+11,857.29,1.76039E+11,685.12,36912095018,1019.49,25272994256,1070.84,2.36933E+12,917.3,9.33481E+11,1012.72,1.49253E+12,957.9,1.20587E+11,1009.5,1.08317E+12,1319.74,6.0801E+11,916.08,1.30937E+11,1447.84,6.53938E+11,1582.75,28831034255,969.52,9.47296E+11,911.7,49585149143,1824.22,33303616790,938.06,2.40114E+12,1451.34,15437777605,1232.35,1.14682E+11,1136.26,3.29663E+11,986.4,2.95747E+11,912.37,1.91948E+11,1027.39,4.87353E+11,1170.14,49240860181,1046.23,33133585734,986.76,1.33498E+11,,
10/12/2010,1407.79,1.48245E+11,1434.4,4.04351E+11,1066.97,1.09518E+12,1111.18,2.71164E+11,1225.15,89475981557,920.63,5.59574E+11,1348.28,18716795897,1192.79,76896238910,1434.82,3.29959E+11,1154.09,87886301534,769.42,1.26377E+11,2297.98,42628574497,927.83,1.04302E+11,1149.42,9.127E+11,997.91,4.15581E+11,856.24,1.75824E+11,675.19,36377265831,1022.04,25336134832,1055.71,2.33585E+12,920.9,9.37146E+11,1018.08,1.50043E+12,946.24,1.19119E+11,991.18,1.06351E+12,1303.23,6.00402E+11,912.71,1.30456E+11,1442.76,6.51647E+11,1583.21,28839422516,965.09,9.42973E+11,902.2,49068550679,1797.09,32808368257,929.1,2.3782E+12,1436.09,15275547396,1224.93,1.13991E+11,1126.03,3.26695E+11,980.38,2.93944E+11,909.59,1.91362E+11,1011.39,4.79767E+11,1158.25,48740474720,1045.14,33099118381,980.68,1.32676E+11,,
10/13/2010,1445.01,1.52165E+11,1478.45,4.16769E+11,1098.17,1.12721E+12,1122.99,2.74047E+11,1242.8,90764453419,933.52,5.67406E+11,1368.16,18992783349,1237.58,79783362629,1474.01,3.3897E+11,1192.95,90845520108,783.65,1.28715E+11,2383.87,44221823293,944.68,1.06196E+11,1173.85,9.32101E+11,1022.44,4.25794E+11,867.93,1.78223E+11,681.46,36715195163,1053.36,26112547201,1053.7,2.33139E+12,932.92,9.49374E+11,1035.55,1.52617E+12,980.09,1.2338E+11,999.67,1.07262E+12,1332.86,6.14051E+11,937.47,1.33994E+11,1468.6,6.63318E+11,1597.67,29102793768,994.16,9.71369E+11,919.46,50006854922,1831.21,33431321783,945.27,2.41959E+12,1477.87,15719983150,1251.29,1.16445E+11,1158.55,3.3613E+11,1000.22,2.9989E+11,919.47,1.93441E+11,1017.72,4.82766E+11,1188.05,49994481950,1058.98,33537261287,1008.9,1.36494E+11,,
10/14/2010,1430.03,1.50587E+11,1488.88,4.19709E+11,1105.89,1.13513E+12,1120.2,2.73365E+11,1229.39,89785296843,953.88,5.79782E+11,1387.29,19258353041,1251.58,80686042784,1484.23,3.4132E+11,1181.55,89977456103,784.68,1.28884E+11,2327.78,43181414643,945.5,1.06289E+11,1194.98,9.48874E+11,1031.48,4.29559E+11,868.26,1.78291E+11,691.83,37273767190,1061.23,26307710031,1077.59,2.38426E+12,936.84,9.53369E+11,1030.28,1.5184E+12,994.59,1.25206E+11,1020.9,1.09541E+12,1335.83,6.15419E+11,936.42,1.33844E+11,1468.99,6.63491E+11,1591.76,28995208231,1006.18,9.8312E+11,916.56,49849516910,1843.94,33663715371,952.78,2.4388E+12,1482.26,15766677443,1256.2,1.16901E+11,1169.35,3.39263E+11,1000.83,3.00074E+11,923.46,1.94281E+11,1036.51,4.91682E+11,1197.83,50406218202,1042.59,33018133146,1011.77,1.36882E+11,,
10/15/2010,1408.45,1.48314E+11,1483.59,4.18218E+11,1102.67,1.13183E+12,1109.4,2.7073E+11,1238.4,90443155018,955.35,5.8068E+11,1382.35,19189769374,1233.4,79513930843,1474.02,3.38971E+11,1172.82,89312681987,785.94,1.29091E+11,2328.16,43188342708,938.96,1.05553E+11,1196.26,9.49892E+11,1017.25,4.23633E+11,863.67,1.77349E+11,688.17,37076709842,1052.92,26101762537,1064.82,2.35599E+12,932.54,9.48993E+11,1021.94,1.50612E+12,985.01,1.23999E+11,1011.92,1.08576E+12,1313.07,6.04937E+11,926.17,1.32379E+11,1463.38,6.60957E+11,1591.76,28995208231,1006.06,9.83001E+11,906.81,49319136479,1848.18,33741059194,948.9,2.42889E+12,1460.39,15534062900,1258.88,1.17151E+11,1163.39,3.37534E+11,1004.49,3.0117E+11,920,1.93553E+11,1034.75,4.90847E+11,1188.38,50008312570,1028.18,32561872059,1003.61,1.35777E+11,,
10/18/2010,1402.42,1.47679E+11,1482.85,4.1801E+11,1100.87,1.12998E+12,1116.46,2.72452E+11,1239.99,90559273875,934.85,5.68216E+11,1369.82,19015819768,1229.47,79260517383,1481.89,3.40783E+11,1170.5,89136399402,773.95,1.27122E+11,2329.44,43212185044,930.09,1.04556E+11,1181.98,9.38557E+11,1013.07,4.21894E+11,867.22,1.78078E+11,686.2,36970357039,1047.05,25956231739,1072.01,2.3719E+12,939.04,9.55608E+11,1023.31,1.50814E+12,980.09,1.23381E+11,1006.32,1.07976E+12,1306.12,6.01734E+11,907.94,1.29773E+11,1467.01,6.626E+11,1576.8,28722687577,1006.61,9.83533E+11,902.85,49103716602,1853.92,33845971829,948.47,2.42777E+12,1455.7,15484220546,1263.32,1.17564E+11,1158.66,3.36161E+11,994.41,2.9815E+11,910.47,1.91547E+11,1010,4.79107E+11,1193.1,50206808914,1027.53,32541174003,1003.53,1.35767E+11,,
10/19/2010,1372.94,1.44575E+11,1465.64,4.13157E+11,1080.34,1.10891E+12,1100.98,2.68675E+11,1216.82,88867065138,916.62,5.57134E+11,1359.3,18869805327,1187.18,76534668375,1460.62,3.3589E+11,1158.8,88244980181,779.78,1.28078E+11,2319.5,43027793897,938.85,1.05541E+11,1193.85,9.47975E+11,992.39,4.13281E+11,851.36,1.74822E+11,680.65,36671145606,1017.8,25231144330,1067.54,2.36201E+12,920.29,9.36531E+11,997.08,1.46948E+12,955.87,1.20332E+11,987.43,1.05949E+12,1299.2,5.98547E+11,885.9,1.26623E+11,1405.94,6.35013E+11,1565.46,28516088904,989.08,9.66408E+11,886.31,48204297794,1838.83,33570457966,932.29,2.38637E+12,1431.27,15224335778,1246.28,1.15978E+11,1134.74,3.2922E+11,989.4,2.96647E+11,911.23,1.91707E+11,1007.7,4.78017E+11,1172.79,49352238848,1029.29,32597008311,988.91,1.33789E+11,,
10/20/2010,1400.59,1.47486E+11,1484.65,4.18516E+11,1099.41,1.12849E+12,1100.91,2.68657E+11,1212.35,88540977226,926.56,5.63178E+11,1383.63,19207433152,1199.74,77344004870,1491.72,3.43042E+11,1164.33,88666455094,776.38,1.2752E+11,2374.95,44056434950,935.17,1.05127E+11,1182.52,9.38979E+11,1011.54,4.21258E+11,867.61,1.78159E+11,680.7,36673981860,1023.53,25373052766,1066.57,2.35988E+12,934.93,9.51424E+11,1011.17,1.49024E+12,974.52,1.2268E+11,994.05,1.06659E+12,1292.99,5.95683E+11,926.44,1.32417E+11,1428.57,6.45237E+11,1537.98,28015623094,1007.37,9.84279E+11,896.17,48740160274,1853.4,33836461011,943.26,2.41444E+12,1472.52,15663118085,1249.76,1.16302E+11,1151.49,3.3408E+11,991.24,2.97199E+11,906.46,1.90704E+11,1017.99,4.82896E+11,1189.42,50052263723,1032.81,32708645083,1002.61,1.35642E+11,,
10/21/2010,1446.33,1.52304E+11,1485.8,4.1884E+11,1116.43,1.14595E+12,1125.27,2.74603E+11,1236.22,90283869910,926.8,5.63324E+11,1405.48,19510860206,1215.06,78331901294,1508.63,3.4693E+11,1164.3,88664055209,778.76,1.27912E+11,2369.5,43955327638,936.75,1.05305E+11,1196.09,9.49755E+11,1032.84,4.30126E+11,871.94,1.79048E+11,689.66,37156740714,1016.88,25208216844,1059.2,2.34358E+12,935.38,9.51882E+11,1011.35,1.49051E+12,988.78,1.24474E+11,994.7,1.06729E+12,1317.61,6.07029E+11,938.52,1.34145E+11,1400.78,6.32684E+11,1554.13,28309789545,1022.3,9.98872E+11,928.14,50478830760,1870.18,34142752684,942.61,2.41277E+12,1485.8,15804407152,1253.63,1.16662E+11,1163.14,3.3746E+11,993.1,2.97758E+11,914.21,1.92335E+11,1022,4.848E+11,1197.1,50375302244,1038.84,32899617440,1015.29,1.37358E+11,,
