TRADE DATE,NASDAQOMX/NQGR8000/INDEX VALUE,NASDAQOMX/NQGR8000/TOTAL MARKET VALUE,NASDAQOMX/NQZA8000/TOTAL MARKET VALUE,NASDAQOMX/NQZA8000/INDEX VALUE,NASDAQOMX/NQGB8000/TOTAL MARKET VALUE,NASDAQOMX/NQGB8000/INDEX VALUE,NASDAQOMX/NQCN8000/TOTAL MARKET VALUE,NASDAQOMX/NQCN8000/INDEX VALUE,NASDAQOMX/NQCH8000/TOTAL MARKET VALUE,NASDAQOMX/NQCH8000/INDEX VALUE,NASDAQOMX/NQBE8000/TOTAL MARKET VALUE,NASDAQOMX/NQBE8000/INDEX VALUE,NASDAQOMX/NQAU8000/TOTAL MARKET VALUE,NASDAQOMX/NQAU8000/INDEX VALUE,NASDAQOMX/NQJP8000/TOTAL MARKET VALUE,NASDAQOMX/NQJP8000/INDEX VALUE,NASDAQOMX/NQKR8000/TOTAL MARKET VALUE,NASDAQOMX/NQKR8000/INDEX VALUE,NASDAQOMX/NQIL8000/TOTAL MARKET VALUE,NASDAQOMX/NQIL8000/INDEX VALUE,NASDAQOMX/NQTW8000/TOTAL MARKET VALUE,NASDAQOMX/NQTW8000/INDEX VALUE,NASDAQOMX/NQIN8000/TOTAL MARKET VALUE,NASDAQOMX/NQIN8000/INDEX VALUE,NASDAQOMX/NQFR8000/TOTAL MARKET VALUE,NASDAQOMX/NQFR8000/INDEX VALUE,NASDAQOMX/NQIT8000/TOTAL MARKET VALUE,NASDAQOMX/NQIT8000/INDEX VALUE,NASDAQOMX/NQEG8000/TOTAL MARKET VALUE,NASDAQOMX/NQEG8000/INDEX VALUE,NASDAQOMX/NQDK8000/TOTAL MARKET VALUE,NASDAQOMX/NQDK8000/INDEX VALUE,NASDAQOMX/NQES8000/TOTAL MARKET VALUE,NASDAQOMX/NQES8000/INDEX VALUE,NASDAQOMX/NQTR8000/TOTAL MARKET VALUE,NASDAQOMX/NQTR8000/INDEX VALUE,NASDAQOMX/NQSE8000/TOTAL MARKET VALUE,NASDAQOMX/NQSE8000/INDEX VALUE,NASDAQOMX/NQTH8000/TOTAL MARKET VALUE,NASDAQOMX/NQTH8000/INDEX VALUE,NASDAQOMX/NQNL8000/TOTAL MARKET VALUE,NASDAQOMX/NQNL8000/INDEX VALUE,NASDAQOMX/NQCA8000/TOTAL MARKET VALUE,NASDAQOMX/NQCA8000/INDEX VALUE,NASDAQOMX/NQSG8000/TOTAL MARKET VALUE,NASDAQOMX/NQSG8000/INDEX VALUE,NASDAQOMX/NQPL8000/TOTAL MARKET VALUE,NASDAQOMX/NQPL8000/INDEX VALUE,NASDAQOMX/NQMY8000/TOTAL MARKET VALUE,NASDAQOMX/NQMY8000/INDEX VALUE,NASDAQOMX/NQPH8000/TOTAL MARKET VALUE,NASDAQOMX/NQPH8000/INDEX VALUE,NASDAQOMX/NQDE8000/TOTAL MARKET VALUE,NASDAQOMX/NQDE8000/INDEX VALUE,NASDAQOMX/NQFI8000/TOTAL MARKET VALUE,NASDAQOMX/NQFI8000/INDEX VALUE
6/30/2005,12258.69,28926353557,40151157162,651.9,4.12859E+11,1501.29,18746563571,404.74,2.04207E+11,1178.94,72281550018,3569.28,2.30818E+11,795.08,3.74194E+11,1588.54,48563654798,834.57,9691835378,786.61,57550370426,1049.2,27911784097,425.06,1.73199E+11,1426.86,1.20667E+11,3306.34,,,21179091102,1303.31,1.39067E+11,1624.49,13864406314,485.17,68402198684,725.07,13503928762,305.94,1.38412E+11,1706.28,3.03472E+11,696.96,44018523527,509.05,9904755722,682.3,23540872730,405.82,3017893202,238.22,1.35456E+11,1124.38,9098700262,560.61
7/1/2005,12273.54,29181331781,40307697674,644.29,4.13118E+11,1495.78,18739980021,404.71,2.0363E+11,1172.06,71203654883,3542.42,2.28834E+11,784.86,3.78983E+11,1581.88,49497035179,849.46,9699778109,787.26,60141930675,1045.75,28684548454,427.05,1.72146E+11,1420.56,1.20469E+11,3288.21,,,20293894557,1292.17,1.38882E+11,1622.19,14320248011,499.11,67208742230,720.44,13597034982,305.31,1.42286E+11,1704.95,2.98575E+11,687.98,44601024808,506.73,9907272647,682.47,23688141170,407.81,2980490727,233.94,1.34336E+11,1118.83,9034885385,552.52
7/5/2005,12342.66,29345677962,39651458120,633.8,4.09729E+11,1483.52,18661719349,403.02,2.02037E+11,1162.89,70310898494,3498,2.26207E+11,775.85,3.78167E+11,1578.48,48812647887,837.72,9671854131,784.99,58354709666,1014.68,29026569325,432.14,1.70879E+11,1410.1,1.19748E+11,3268.54,,,20507915659,1305.8,1.38183E+11,1614.03,13992362152,487.69,67610059037,724.74,13242369856,297.35,1.41584E+11,1696.54,2.98492E+11,687.79,44562947539,506.3,9839603705,677.81,23917119744,411.75,2798083635,219.62,1.33288E+11,1110.11,8923915278,545.73
7/6/2005,12476.41,29663685870,40042879285,640.05,4.14156E+11,1499.55,18614119455,401.99,2.03707E+11,1172.5,70557021045,3510.24,2.25555E+11,773.61,3.75627E+11,1567.87,48470969779,831.85,9745857378,791,58683310389,1020.39,29641497888,441.3,1.72009E+11,1419.43,1.20322E+11,3284.2,,,20655255675,1315.18,1.38716E+11,1620.25,14301658849,498.47,67860097351,727.42,13083711528,293.79,1.41988E+11,1701.38,3.01092E+11,693.78,44855160225,509.62,9743884705,671.22,24149137999,415.75,2801625818,219.9,1.35503E+11,1128.56,8874598197,542.72
7/7/2005,12308.4,29264225884,39818698166,636.47,4.04358E+11,1464.07,18419691325,397.8,2.02729E+11,1166.87,70042952343,3484.67,2.22338E+11,762.58,3.74659E+11,1563.83,48268104106,828.37,9620556250,780.83,58540226595,1017.9,29138048670,433.8,1.69401E+11,1397.91,1.18137E+11,3224.57,,,20520259774,1306.58,1.36248E+11,1591.42,14214388602,495.42,66794529890,716,12576421087,282.39,1.40006E+11,1677.63,3.02671E+11,697.42,44171411275,501.85,9559237403,658.5,24232102986,417.17,2851941321,223.85,1.32829E+11,1106.29,8858160452,541.71
7/8/2005,12439,29574734670,39538979663,632,4.08395E+11,1478.69,18297555585,395.16,2.04057E+11,1174.52,70472940795,3506.06,2.22848E+11,764.33,3.74127E+11,1561.61,48100342496,825.49,9638334017,782.27,58342933921,1014.47,29600645840,440.69,1.71609E+11,1416.13,1.19471E+11,3260.96,,,20688767316,1317.31,1.38154E+11,1613.69,14287848324,497.98,67143163314,719.74,12549341384,281.79,1.41596E+11,1696.69,3.08348E+11,710.5,44218555174,502.39,9716461485,669.33,24242832607,417.36,2888896405,226.75,1.34976E+11,1124.17,8890068510,543.66
7/11/2005,12627.57,30023068377,40752564822,651.4,4.1593E+11,1505.97,18435970040,398.15,2.08542E+11,1200.33,72058419328,3584.94,2.25082E+11,771.99,3.75196E+11,1566.08,49474334887,849.07,10118133280,821.21,59055158549,1026.86,30370882044,452.16,1.76396E+11,1455.63,1.21761E+11,3323.49,,,20923937617,1332.29,1.40654E+11,1642.89,14291476085,498.11,68473392153,734,12627444728,283.54,1.44975E+11,1737.17,3.1044E+11,715.32,44825884670,509.29,9762105934,672.47,24362391592,419.42,2842312759,223.09,1.38523E+11,1153.71,8936648265,546.51
7/12/2005,12713.9,30228331659,42812712842,684.33,4.18537E+11,1515.41,18474383593,398.98,2.09398E+11,1205.26,72539191412,3608.86,2.287E+11,784.4,3.77754E+11,1576.75,50541500481,867.39,10233912986,830.61,59622761149,1036.73,30481479710,453.8,1.77663E+11,1466.09,1.22723E+11,3349.73,,,20999455976,1337.09,1.42468E+11,1664.07,14213306557,495.39,69643081147,746.54,12904371328,289.76,1.46001E+11,1749.46,3.13104E+11,721.46,45070387099,512.06,9889899849,681.28,24550225782,422.65,2893509261,227.11,1.39409E+11,1161.09,8915282486,545.21
7/13/2005,12561.81,29866722946,42489109081,679.16,4.18018E+11,1513.53,18601852181,401.73,2.09647E+11,1206.69,72538369914,3608.82,2.27365E+11,779.82,3.7305E+11,1557.12,51192660797,878.56,10206058163,828.35,59597524333,1036.29,30441768524,453.21,1.77721E+11,1466.57,1.23082E+11,3359.54,,,20912624930,1331.57,1.42271E+11,1661.78,14412820413,502.34,70130947679,751.77,13123581758,294.68,1.45843E+11,1747.58,3.13406E+11,722.15,45112679098,512.55,9830518340,677.19,24477131937,421.39,2863733235,224.77,1.39558E+11,1162.33,8846549445,541
7/14/2005,12595.85,29947657405,43918895835,702.01,4.21979E+11,1527.87,18677678681,403.37,2.11946E+11,1219.93,73169846200,3640.23,2.30227E+11,789.64,3.73987E+11,1561.03,52558412138,902,10287345489,834.94,59778638433,1039.44,29924427724,445.51,1.79861E+11,1484.23,1.23926E+11,3382.57,,,20924043380,1332.29,1.43108E+11,1671.55,14709208942,512.67,70222462284,752.75,13149355961,295.26,1.4648E+11,1755.21,3.13059E+11,721.36,45647824152,518.63,9875542549,680.29,24754029483,426.16,2944264936,231.1,1.40673E+11,1171.61,8795335678,537.87
7/15/2005,12552.08,29843577503,43154378147,689.79,4.19398E+11,1518.53,18845678652,407,2.10456E+11,1211.35,72639883701,3613.87,2.2954E+11,787.28,3.74387E+11,1562.7,51596517235,885.49,10251142124,832.01,60367094947,1049.67,29793364722,443.56,1.79672E+11,1482.66,1.22777E+11,3351.22,,,20932793945,1332.85,1.42511E+11,1664.57,14705518659,512.54,69737486699,747.55,12943763462,290.64,1.45879E+11,1748.01,3.1088E+11,716.34,45835572979,520.76,9879151238,680.54,24507497639,421.92,2983346967,234.16,1.40313E+11,1168.62,8808426138,538.67
7/18/2005,12726.21,30257595405,43335090800,692.68,4.16666E+11,1508.63,18931541673,408.85,2.10351E+11,1210.75,72671633655,3615.45,2.30128E+11,789.3,3.76062E+11,1569.69,51839206446,889.66,9935941067,806.42,60357648579,1049.51,29919861736,445.44,1.80005E+11,1485.42,1.22938E+11,3355.62,,,21030929930,1339.1,1.43139E+11,1671.92,14691781646,512.06,70031843244,750.7,12909267692,289.87,1.46757E+11,1758.52,3.13253E+11,721.8,45819933680,520.58,9827039725,676.95,24365550316,419.47,2993466385,234.96,1.40565E+11,1170.72,8822182261,539.51
7/19/2005,13051.9,31031959526,43441595616,694.38,4.13343E+11,1496.6,19137968019,413.31,2.10025E+11,1208.87,73236244340,3643.54,2.28488E+11,783.68,3.69867E+11,1543.83,52465608731,900.41,10098086464,819.58,60524843165,1052.41,30084031018,447.89,1.81573E+11,1498.35,1.23841E+11,3380.26,,,20945803237,1333.68,1.43883E+11,1680.61,14875316914,518.46,69782173427,748.03,12814171249,287.73,1.48524E+11,1779.69,3.14015E+11,723.56,47720447819,542.17,9765703839,672.72,24408293520,420.21,2970287604,233.14,1.42123E+11,1183.69,8834042814,540.24
7/20/2005,12991.09,30887380753,43994869554,703.22,4.1257E+11,1493.8,19371384825,418.35,2.10332E+11,1210.63,73340203122,3648.71,2.29848E+11,788.34,3.67033E+11,1532,52520288291,901.35,10285603403,834.8,61071430496,1061.92,30032885436,447.13,1.81932E+11,1501.32,1.23777E+11,3378.51,,,20814394888,1325.31,1.4365E+11,1677.88,14840825784,517.26,69005309941,739.7,12804071455,287.51,1.48203E+11,1775.86,3.14688E+11,725.11,48327996720,549.08,9769715517,673,24730292871,425.75,3018868435,236.95,1.4325E+11,1193.08,8838732951,540.52
7/21/2005,13208.75,31404876962,44712698376,714.7,4.17891E+11,1513.07,19523775241,421.64,2.12549E+11,1223.39,74524377139,3707.62,2.34314E+11,803.66,3.75744E+11,1568.36,51952212944,891.6,10387401419,843.07,60022285825,1043.67,30176611949,449.27,1.85986E+11,1534.77,1.25561E+11,3427.2,,,21078809230,1342.15,1.45748E+11,1702.38,15140132541,527.69,69442368570,744.38,13034191404,292.67,1.50232E+11,1800.17,3.16822E+11,730.03,48934243271,555.96,9852522819,678.7,24666390876,424.65,3066515236,240.69,1.4527E+11,1209.91,8863293354,542.03
7/22/2005,13165.73,31302582675,44672483084,714.06,4.17942E+11,1513.25,19703553905,425.52,2.12496E+11,1223.09,73910803057,3677.1,2.37191E+11,813.52,3.73314E+11,1558.22,52726581542,904.89,10395990196,843.76,61124366362,1062.84,30631171303,456.03,1.84416E+11,1521.81,1.26167E+11,3443.74,,,21156248181,1347.08,1.45496E+11,1699.45,15145252640,527.87,69845999345,748.71,13038914960,292.78,1.49762E+11,1794.53,3.17203E+11,730.91,49392612509,561.17,9779154161,673.65,25553814592,439.93,3049442987,239.35,1.45362E+11,1210.66,8871685259,542.54
7/25/2005,13110.75,31171868561,44577982279,712.54,4.17683E+11,1512.31,19614557936,423.6,2.11388E+11,1216.71,73500990248,3656.71,2.3567E+11,808.31,3.70953E+11,1548.37,54370814908,933.11,10421638548,845.84,61854285522,1075.53,31548371086,469.69,1.83432E+11,1513.7,1.24963E+11,3410.88,,,20926857324,1332.47,1.44763E+11,1690.88,15248562606,531.47,70140078702,751.86,13300068812,298.64,1.48816E+11,1783.2,3.16335E+11,728.9,48804256833,554.49,9849090656,678.47,25753427804,443.37,3051356902,239.5,1.45026E+11,1207.87,8837612590,540.46
7/26/2005,13025.87,30970064256,44090489063,704.75,4.16979E+11,1509.76,19614859716,423.61,2.11383E+11,1216.68,73476142814,3655.47,2.34191E+11,803.24,3.67956E+11,1535.86,55091135245,945.47,10463396940,849.23,60842338162,1057.93,32242071196,480.02,1.82963E+11,1509.82,1.24189E+11,3389.74,,,20960763360,1334.63,1.4561E+11,1700.78,14764299073,514.59,69775602082,747.96,13244394708,297.39,1.48072E+11,1774.28,3.14885E+11,725.56,48777591987,554.18,9806582480,675.54,25635196543,441.33,3039750328,238.59,1.44758E+11,1205.64,8881453125,543.14
7/27/2005,13139.17,31239454241,44774564336,715.69,4.18975E+11,1516.99,19678745065,424.99,2.11989E+11,1220.17,73845298853,3673.84,2.33909E+11,802.27,3.71103E+11,1548.99,55156481001,946.59,10543199594,855.71,60693638621,1055.35,32813184593,488.52,1.83918E+11,1517.71,1.24812E+11,3406.77,,,21308372495,1356.76,1.46408E+11,1710.1,15137861671,527.61,71326291669,764.58,13317139907,299.03,1.47982E+11,1773.2,3.16477E+11,729.23,49118465595,558.06,9938857652,684.65,25441231347,437.99,3041689866,238.74,1.46165E+11,1217.36,8961318685,548.02
7/28/2005,13080.53,31100025613,45484908443,727.04,4.20606E+11,1522.9,19725882328,426,2.14633E+11,1235.39,74177974036,3690.39,2.33766E+11,801.78,3.73888E+11,1560.62,55980332118,960.73,10531387816,854.75,60779149124,1056.83,32858562651,489.19,1.85538E+11,1531.07,1.25176E+11,3416.68,,,21417178100,1363.69,1.4801E+11,1728.8,15472245138,539.26,71871762918,770.43,13460087663,302.24,1.49143E+11,1787.11,3.16514E+11,729.32,49521905094,562.64,10150947961,699.26,25404642808,437.36,3107724425,243.93,1.47929E+11,1232.05,9017458915,551.45
7/29/2005,13027.51,30973957291,45379442462,725.36,4.20672E+11,1523.14,19922974770,430.26,2.15407E+11,1239.85,74461015999,3704.47,2.35716E+11,808.47,3.76453E+11,1571.32,56968112049,977.68,10540116245,855.46,60465798326,1051.39,33208270512,494.4,1.85062E+11,1527.14,1.25371E+11,3422.01,,,21438931582,1365.08,1.4845E+11,1733.95,15678240003,546.44,72326335186,775.3,13610567206,305.62,1.49924E+11,1796.47,3.15575E+11,727.15,50403150215,572.65,10409266425,717.05,25400407882,437.29,3084427773,242.1,1.48248E+11,1234.7,9110632458,557.15
8/1/2005,13230.1,31455647449,46349349170,740.86,4.2601E+11,1542.46,20055882268,433.13,2.16162E+11,1244.19,75025356945,3732.55,2.35388E+11,807.34,3.77298E+11,1574.85,57520157283,987.15,10484407532,850.94,60350245029,1049.38,33168308474,493.8,1.8647E+11,1538.77,1.26222E+11,3445.25,,,21684922589,1380.74,1.4802E+11,1728.92,15745787599,548.8,72814615254,780.53,13561912124,304.52,1.50221E+11,1800.04,3.18961E+11,734.96,51102651214,580.6,10594815859,729.84,25464451566,438.39,3057307349,239.97,1.49535E+11,1245.43,9183145467,561.59
8/2/2005,13278.38,31570428595,46778579472,747.72,4.28088E+11,1549.99,20179824606,435.81,2.17349E+11,1251.02,75520298522,3757.17,2.369E+11,812.53,3.79468E+11,1583.91,57951951888,994.56,10892850896,884.09,60871202869,1058.44,33019252498,491.59,1.88791E+11,1557.92,1.26924E+11,3464.41,,,21744493996,1384.53,1.48594E+11,1735.63,15567843048,542.6,73739729014,790.45,13793581057,309.72,1.49736E+11,1794.22,3.24261E+11,747.17,51471519621,584.79,10746774864,740.3,25649765772,441.58,3083915288,242.06,1.50015E+11,1249.42,9228305741,564.35
8/3/2005,13507.23,32114529365,47491722422,759.12,4.29199E+11,1554.01,20309477281,438.61,2.19211E+11,1261.74,76531283380,3807.47,2.37222E+11,813.63,3.82255E+11,1595.54,57474993844,986.38,10919207924,886.23,61239942054,1064.85,33003095402,491.35,1.8946E+11,1563.44,1.2777E+11,3487.49,,,21967086339,1398.71,1.50006E+11,1752.13,15723860577,548.03,74202889555,795.41,13858368828,311.18,1.51483E+11,1815.15,3.19722E+11,736.71,51157211836,581.22,10651116106,733.71,25963832221,446.99,3088065118,242.38,1.50612E+11,1254.39,9311469776,569.43
8/4/2005,13461.2,32005085484,47759747746,763.4,4.2589E+11,1542.03,20299217401,438.39,2.17381E+11,1251.21,76395990378,3800.74,2.3786E+11,815.82,3.79845E+11,1585.48,56451416091,968.81,10852457503,880.81,61142188596,1063.15,32877124749,489.47,1.88537E+11,1555.82,1.27294E+11,3474.49,,,21914222300,1395.34,1.4927E+11,1743.52,16023377001,558.47,74332978395,796.81,13788184826,309.6,1.51028E+11,1809.71,3.18451E+11,733.78,51016199805,579.62,10659768284,734.31,25628030694,441.21,3078648264,241.64,1.50384E+11,1252.49,9354298136,572.05
8/5/2005,13456.6,31994156748,47418165324,757.94,4.2506E+11,1539.03,20336738158,439.2,2.16248E+11,1244.69,75795154564,3770.84,2.36691E+11,811.81,3.73562E+11,1559.25,55007775198,944.04,10873085380,882.48,61180664810,1063.82,32677625094,486.5,1.87034E+11,1543.42,1.2687E+11,3462.93,,,21876289305,1392.93,1.48585E+11,1735.53,15873324255,553.24,74137811208,794.72,13832066395,310.59,1.48762E+11,1782.56,3.13824E+11,723.12,50737437752,576.45,10820381432,745.37,25574985285,440.29,3075867462,241.43,1.48258E+11,1234.79,9371056919,573.08
8/8/2005,13618.79,32379774332,48216784952,770.71,4.30657E+11,1559.29,20500338824,442.73,2.1831E+11,1256.56,76017900991,3781.93,2.37108E+11,813.24,3.74432E+11,1562.89,54868661809,941.65,10446837952,847.89,59858924333,1040.83,31659527438,471.34,1.87215E+11,1544.91,1.27865E+11,3490.08,,,22054977736,1404.3,1.49772E+11,1749.39,16007853930,557.93,74483205408,798.42,13889353250,311.88,1.48672E+11,1781.47,3.1327E+11,721.84,50971695685,579.11,11180193192,770.16,25541492462,439.72,3080153641,241.76,1.48864E+11,1239.84,9415157202,575.77
8/9/2005,13585.74,32301194847,48101265341,768.86,4.30399E+11,1558.36,20341356536,439.3,2.16978E+11,1248.89,76747776483,3818.24,2.3447E+11,804.19,3.7696E+11,1573.44,56462886018,969.01,10368376283,841.52,59991339329,1043.14,31644687006,471.12,1.88725E+11,1557.37,1.28706E+11,3513.04,,,22177547816,1412.11,1.49924E+11,1751.16,15876934260,553.37,74336499273,796.85,13795006668,309.76,1.49854E+11,1795.64,3.12587E+11,720.27,50916358385,578.48,11220094356,772.91,25505076598,439.09,3099094491,243.25,1.51202E+11,1259.31,9428036592,576.56
8/10/2005,13770.99,32741648329,49904049697,797.68,4.35939E+11,1578.41,20607790288,445.05,2.2018E+11,1267.32,77553463242,3858.32,2.35998E+11,809.43,3.93312E+11,1641.69,57430999628,985.62,10446350144,847.85,59503960758,1034.66,32181941402,479.12,1.91626E+11,1581.31,1.30273E+11,3555.83,,,22042841529,1403.53,1.51463E+11,1769.14,15829227173,551.71,75257334117,806.72,13931341495,312.82,1.52809E+11,1831.04,3.14824E+11,725.42,50835600802,577.57,11218564868,772.8,25475224972,438.58,3129934573,245.67,1.55866E+11,1298.16,9714612321,594.09
8/11/2005,13847.36,32923224104,49729767839,794.89,4.34496E+11,1573.19,20650800303,445.98,2.22001E+11,1277.8,77671784571,3864.21,2.40353E+11,824.37,4.0972E+11,1710.18,58377056309,1001.86,10497274538,851.98,59530290888,1035.12,32748655654,487.56,1.92441E+11,1588.04,1.30389E+11,3558.99,,,21976203572,1399.29,1.52645E+11,1782.94,15383840956,536.18,75188985463,805.98,13913471894,312.42,1.51637E+11,1817,3.17264E+11,731.05,49897753847,566.91,11228359521,773.48,25246857650,434.64,3169291057,248.76,1.55649E+11,1296.34,9542300412,583.55
8/12/2005,13574.25,32273878141,48942147716,782.3,4.35675E+11,1577.46,20816102705,449.55,2.2172E+11,1276.18,77150260999,3838.26,2.39792E+11,822.45,4.15818E+11,1735.63,58082442933,996.8,10473527362,850.06,59983841786,1043.01,32693769678,486.74,1.90378E+11,1571.01,1.29354E+11,3530.72,,,21749082602,1384.83,1.52289E+11,1778.78,14566750367,507.71,74739002072,801.16,13906667913,312.26,1.48664E+11,1781.37,3.19464E+11,736.11,49673228916,564.36,11101316516,764.73,25320846641,435.92,3224331045,253.08,1.54507E+11,1286.83,9555899957,584.38
8/15/2005,13501.63,32101223772,47596981786,760.8,4.3379E+11,1570.63,21265035301,459.24,2.20826E+11,1271.04,76424302743,3802.14,2.36549E+11,811.32,4.21374E+11,1758.82,58082442933,996.8,10696369512,868.14,59160174033,1028.68,32705050356,486.91,1.89487E+11,1563.66,1.28662E+11,3511.83,,,21603752183,1375.57,1.51212E+11,1766.21,14686941159,511.89,74149529695,794.84,13765910364,309.1,1.47209E+11,1763.94,3.19885E+11,737.08,49049563694,557.27,11020637828,759.17,25186471311,433.6,3176767259,249.34,1.53425E+11,1277.82,9444256827,577.55
8/16/2005,13243.84,31488297257,47272909079,755.62,4.33157E+11,1568.34,21099377327,455.67,2.19545E+11,1263.67,76294364174,3795.68,2.38584E+11,818.3,4.20374E+11,1754.65,57484990167,986.55,10731223253,870.97,59071105894,1027.13,32464075986,483.32,1.87994E+11,1551.34,1.2805E+11,3495.13,,,21567908724,1373.29,1.50141E+11,1753.7,14667644754,511.22,73863843780,791.78,13589217160,305.14,1.46968E+11,1761.06,3.17646E+11,731.93,49654297772,564.14,11221444266,773,24769356193,426.42,3175672245,249.26,1.53034E+11,1274.56,9402248891,574.99
8/17/2005,13181.29,31339579590,46106376029,736.97,4.28586E+11,1551.79,21214177192,458.15,2.19529E+11,1263.57,75938555782,3777.98,2.38341E+11,817.47,4.19602E+11,1751.43,57446806919,985.9,11182387503,907.59,58670820186,1020.17,32606518803,485.44,1.86553E+11,1539.45,1.27418E+11,3477.89,,,21559955945,1372.78,1.48872E+11,1738.88,14237531010,496.23,73377211554,786.56,13599692596,305.37,1.45687E+11,1745.71,3.16962E+11,730.35,49001751385,556.73,11021826896,759.25,24617760179,423.81,3149013192,247.17,1.52002E+11,1265.97,9372480733,573.16
8/18/2005,13072,31079743342,45839656385,732.71,4.22586E+11,1530.07,20550919444,443.82,2.16154E+11,1244.15,74448911450,3703.87,2.35034E+11,806.12,4.16667E+11,1739.18,55722776865,956.31,11304138922,917.47,58464400720,1016.59,32484194867,483.62,1.83912E+11,1517.66,1.25452E+11,3424.22,,,21298309371,1356.12,1.46503E+11,1711.21,14305635549,498.6,73053908112,783.1,13717127556,308.01,1.44194E+11,1727.82,3.09823E+11,713.9,48834561004,554.83,10762389820,741.38,24694172610,425.13,3149137984,247.18,1.49397E+11,1244.28,9197095828,562.44
8/19/2005,13153.97,31274638794,46225052478,738.87,4.23782E+11,1534.4,20414277048,440.87,2.16559E+11,1246.47,74781910556,3720.44,2.33739E+11,801.68,4.17595E+11,1743.05,55569249827,953.67,11311696163,918.08,58265842548,1013.13,32210976429,479.55,1.85502E+11,1530.77,1.26407E+11,3450.3,,,21367897694,1360.55,1.47689E+11,1725.06,14527655515,506.34,73063254720,783.2,13787518633,309.59,1.44773E+11,1734.75,3.13231E+11,721.75,48630887262,552.52,10697084498,736.88,24788083533,426.75,3133714452,245.97,1.51423E+11,1261.15,9226578251,564.24
8/22/2005,13175.25,31325230291,46878904478,749.32,4.26706E+11,1544.98,20660773813,446.19,2.18284E+11,1256.41,75410705209,3751.72,2.35607E+11,808.09,4.36602E+11,1822.39,57847200270,992.77,11165746345,906.24,58553243241,1018.13,31867252458,474.44,1.86544E+11,1539.37,1.27038E+11,3467.53,,,21584138022,1374.32,1.49428E+11,1745.38,14901946309,519.39,73678183637,789.79,14041089829,315.28,1.45463E+11,1743.02,3.14869E+11,725.53,48926223220,555.87,10847725075,747.26,24930906663,429.2,3144386073,246.8,1.53297E+11,1276.76,9316589114,569.75
